
IMU: 19147,-998,-4,-16,-1,-3,0
BME: 19194,15.16,93856.42,641.12,25.06
IMU: 19203,-995,-4,-18,-1,-1,1
IMU: 19247,-999,-7,-16,-2,-1,0
IMU: 19297,-1003,-5,-17,-2,-3,0
IMU: 19347,-998,-3,-16,-1,-4,0
BME: 19394,15.18,93861.81,640.65,25.02
IMU: 19403,-1000,-6,-19,-1,-2,0
IMU: 19447,-999,-6,-15,-1,-1,0
IMU: 19497,-999,-5,-17,-3,-1,0
IMU: 19547,-1003,-6,-18,-1,-3,0
IAQ: 19595,438,5
BME: 19596,15.16,93858.73,640.92,25.09
GPS: 19679,1,4738.534180N,11725.383789W,643.30
IMU: 19781,-1001,-3,-15,-5,-2,0
IMU: 19785,-1001,-3,-15,-6,-6,-1
IMU: 19793,-999,-5,-13,-6,-6,-1
IMU: 19797,-999,-5,-17,-8,-1,0
BME: 19797,14.46,93748.14,650.72,25.17
IMU: 19885,-1000,-6,-17,-5,-2,0
IMU: 19889,-1000,-6,-17,-5,-2,0
IMU: 19897,-1001,-3,-15,-4,-4,2
IMU: 19947,-1000,-3,-14,-1,-4,1
BME: 19994,14.30,93722.81,652.96,25.10
IMU: 20002,-1001,-5,-16,0,-3,1
IMU: 20047,-996,-4,-15,-1,-2,-1
IMU: 20097,-996,2,-18,-3,-4,1
IMU: 20147,-1000,-2,-13,-2,-5,-3
BME: 20194,14.97,93827.16,643.72,25.03
IMU: 20203,-1003,-3,-14,0,-4,2
IMU: 20247,-1002,-4,-17,-2,-3,2
IMU: 20297,-1003,-3,-17,-1,-1,-1
IMU: 20347,-1002,-7,-15,-1,-1,1
BME: 20394,15.09,93845.85,642.06,25.03
IMU: 20402,-1001,-3,-15,-1,-3,2
IMU: 20447,-1000,-2,-21,-1,0,3
IMU: 20497,-998,-4,-13,-1,-2,2
IMU: 20547,-1001,-6,-18,-1,-5,-1
BME: 20594,15.12,93849.12,641.77,25.37
IMU: 20603,-1003,-5,-13,1,-1,1
IMU: 20647,-1002,-7,-15,-1,-1,0
IMU: 20697,-1001,-3,-16,-2,-5,0
IMU: 20747,-1001,-7,-14,-1,-2,0
BME: 20794,15.14,93852.81,641.44,25.01
IMU: 20803,-999,-3,-15,-1,-2,1
IMU: 20847,-1001,-7,-15,0,-2,0
IMU: 20897,-1000,-4,-18,-1,-1,-1
IMU: 20947,-1003,-6,-17,-4,-1,1
BME: 20994,15.13,93853.37,641.39,25.01
IMU: 21003,-1002,-6,-15,-2,0,-1
IMU: 21047,-1002,-3,-18,-2,-3,1
IMU: 21097,-1001,-5,-15,0,-1,-1
IMU: 21147,-995,-1,-21,-5,-17,-1
BME: 21194,15.12,93850.34,641.66,24.69
IMU: 21203,-1006,-9,-7,-3,-2,5
IMU: 21247,-999,-4,-17,-2,-6,4
IMU: 21297,-999,-4,-13,-1,-6,-1
IMU: 21347,-998,-3,-12,-2,-1,0
BME: 21394,15.11,93847.67,641.90,25.00
IMU: 21403,-998,-3,-17,0,-3,-1
IMU: 21447,-1001,-5,-15,-3,-5,-1
IMU: 21497,-999,-5,-16,-1,-2,0
IMU: 21547,-1002,-5,-14,-2,-3,4
IAQ: 21595,438,5
BME: 21596,15.13,93851.92,641.52,24.92
GPS: 21679,1,4738.534180N,11725.383789W,643.30
IMU: 21781,-991,4,-11,-2,-10,8
IMU: 21785,-991,4,-11,-2,-10,8
IMU: 21789,-1008,-12,-18,-2,-10,8
IMU: 21793,-1008,-12,-18,-2,1,-7
IMU: 21797,-1001,-5,-16,-2,1,-7
BME: 21797,14.35,93729.72,652.35,25.04
IMU: 21885,-1001,-4,-9,-8,-6,0
IMU: 21897,-999,-4,-19,-4,-1,1
IMU: 21947,-998,0,-14,-3,-2,1
BME: 21994,14.22,93708.93,654.19,25.05
IMU: 22006,-1000,-8,-17,-2,-2,-2
IMU: 22047,-1001,-3,-16,0,-3,1
IMU: 22097,-998,-9,-6,-3,2,1
IMU: 22147,-977,-14,-12,-2,25,31
BME: 22194,14.88,93811.52,645.10,25.01
