IMU: 15415,-1000,-77,22,-1,1,0
IMU: 15459,-1002,-77,27,-1,2,1
IMU: 15509,-1000,-74,25,0,-1,2
IMU: 15559,-999,-75,27,-2,1,1
BME: 15606,28.15,94306.23,601.36,19.12
IMU: 15615,-1000,-76,25,-1,-1,1
IMU: 15659,-999,-76,28,-1,-1,-1
IMU: 15709,-1000,-75,24,0,-2,1
IMU: 15759,-999,-73,26,0,0,3
BME: 15806,28.15,94307.12,601.28,19.51
IMU: 15815,-1000,-76,25,-1,-4,0
IMU: 15859,-1000,-74,26,0,0,0
IMU: 15909,-1002,-72,26,-1,-2,0
IMU: 15959,-998,-73,26,-1,-1,1
IAQ: 16007,425,3
BME: 16008,28.15,94308.09,601.20,19.42
GPS: 16091,1,2022.04.21-23:18:22,4739.966309N,11724.182617W,565.20,0.81,228.17
IMU: 16197,-1000,-74,26,-2,0,-1
IMU: 16201,-1001,-75,27,-2,0,-1
IMU: 16205,-1001,-75,27,-1,-1,1
IMU: 16209,-1001,-76,25,-1,-1,1
BME: 16209,27.71,94238.08,607.38,19.34
IMU: 16344,-999,-76,25,-2,-2,2
IMU: 16347,-999,-76,25,0,-1,2
IMU: 16351,-1000,-73,27,0,-1,2
IMU: 16359,-1000,-74,27,-2,-3,2
BME: 16406,27.57,94216.48,609.28,19.43
IMU: 16447,-1000,-77,26,1,-3,0
IMU: 16459,-1002,-75,26,0,-2,-1
IMU: 16509,-1001,-74,27,1,-2,1
IMU: 16559,-999,-76,24,-2,1,1
IMU: 16609,-1000,-75,26,-2,-4,0
BME: 16609,27.88,94264.97,605.00,19.57
IMU: 16659,-999,-77,24,-3,0,1
IMU: 16709,-1001,-76,23,-3,-2,0
IMU: 16759,-1000,-77,26,0,0,-2
BME: 16806,28.05,94290.63,602.74,19.65
IMU: 16814,-1000,-72,24,-3,2,-1
IMU: 16859,-1000,-79,25,0,0,0
IMU: 16909,-1000,-75,24,-3,0,-1
IMU: 16959,-998,-76,27,0,-4,-1
BME: 17006,28.13,94303.70,601.59,19.50
IMU: 17014,-1001,-75,27,-2,-3,-1
IMU: 17059,-1000,-75,28,-2,-3,0
IMU: 17109,-1000,-74,27,0,-2,-1
IMU: 17159,-1000,-76,26,0,1,1
BME: 17206,28.15,94307.20,601.28,19.43
IMU: 17214,-1000,-77,26,-1,2,-1
IMU: 17259,-999,-76,26,0,-3,-1
IMU: 17309,-998,-76,26,0,-3,1
IMU: 17359,-999,-74,25,0,-2,1
BME: 17406,28.14,94305.67,601.41,19.42
IMU: 17414,-1000,-76,27,-2,1,1
IMU: 17459,-998,-76,25,-1,-1,-1
IMU: 17509,-1001,-76,28,-2,0,0
IMU: 17559,-1001,-74,26,-1,-3,1
IMU: 17609,-1000,-76,27,-2,-1,1
BME: 17609,28.14,94303.95,601.56,19.16
IMU: 17659,-1000,-73,27,0,-1,2
IMU: 17709,-1000,-74,24,-1,-2,-1
IMU: 17759,-999,-74,24,1,-2,1
BME: 17806,28.11,94301.16,601.81,19.40
IMU: 17814,-999,-77,26,-1,-1,0
IMU: 17859,-998,-77,26,0,0,1
IMU: 17909,-1000,-74,24,-1,-3,1
IMU: 17959,-1001,-74,25,-1,-2,0
IAQ: 18007,417,2
BME: 18008,28.16,94308.70,601.14,19.35
GPS: 18091,1,2022.04.21-23:18:24,4739.964844N,11724.183594W,565.70,0.78,222.46
IMU: 18194,-998,-74,25,-2,-4,3
IMU: 18206,-1000,-72,26,1,-4,0
BME: 18208,27.65,94228.67,608.21,19.49
IMU: 18343,-1000,-75,26,-2,-1,1
IMU: 18347,-1000,-73,25,0,-1,0
IMU: 18351,-1000,-73,25,0,-1,0
IMU: 18358,-1001,-75,26,0,-2,2
IMU: 18362,-999,-72,26,0,-2,2
IMU: 18366,-999,-72,26,0,-2,2
BME: 18406,27.55,94214.80,609.43,19.43
IMU: 18447,-1000,-78,26,-2,-1,-1
IMU: 18459,-1000,-78,25,-1,-1,0
IMU: 18509,-1000,-75,25,-1,0,1
IMU: 18559,-999,-75,24,-1,-2,-1
BME: 18606,27.87,94262.47,605.22,19.42
IMU: 18615,-997,-76,25,-2,1,1
IMU: 18659,-1002,-76,25,-2,-1,0
IMU: 18709,-999,-73,29,1,-2,0
IMU: 18759,-999,-75,25,-1,-2,-1
BME: 18806,28.08,94295.27,602.33,19.42
IMU: 18814,-998,-75,24,-2,-3,0
IMU: 18859,-1000,-73,25,-3,-2,-1
IMU: 18909,-999,-75,27,-1,-3,0
IMU: 18959,-1001,-73,23,1,-3,0
BME: 19006,28.12,94302.16,601.72,19.57
IMU: 19015,-1001,-74,27,-1,-1,1
IMU: 19059,-1000,-76,26,-2,-1,0
IMU: 19109,-999,-75,27,-1,-3,1
IMU: 19159,-999,-75,27,-2,0,1
BME: 19206,28.13,94304.09,601.55,19.35
IMU: 19214,-999,-75,27,0,-3,1
IMU: 19259,-999,-75,27,0,-1,0
IMU: 19309,-998,-72,27,0,-2,1
IMU: 19359,-999,-73,22,-1,0,1
BME: 19406,28.15,94306.09,601.37,19.21
IMU: 19414,-1000,-74,26,1,-3,0
IMU: 19460,-1000,-75,26,-2,0,1
IMU: 19509,-999,-75,27,-1,0,-1
IMU: 19559,-1000,-74,25,0,-2,-1
IMU: 19609,-999,-76,28,-2,0,2
BME: 19609,28.16,94306.33,601.35,19.40
IMU: 19659,-1000,-75,24,-1,-1,0
IMU: 19709,-1000,-75,26,0,-2,2
IMU: 19759,-1000,-74,23,0,-3,0
IMU: 19809,-1001,-75,26,-1,-1,0
BME: 19809,28.15,94305.03,601.47,19.89
IMU: 19859,-1001,-75,23,-1,1,-1
IMU: 19909,-999,-75,26,-1,-1,0
IMU: 19959,-1000,-75,25,0,0,-1
GPS: 20010,1,2022.04.21-23:18:26,4739.963379N,11724.184570W,565.80,0.93,213.77
IMU: 20017,-1001,-73,26,-2,-1,0
IAQ: 20022,413,1
BME: 20163,27.78,94248.16,606.49,19.71
IMU: 20246,-999,-73,26,-1,-2,1
BME: 20246,27.65,94228.57,608.22,19.00
IMU: 20349,-999,-74,25,-2,-2,2
IMU: 20353,-999,-74,25,-2,-2,2
IMU: 20357,-1000,-76,27,-2,-2,2
IMU: 20361,-1000,-76,27,-1,-3,0
IMU: 20365,-1001,-74,24,-1,-3,0
IMU: 20368,-1001,-74,24,-1,-3,0
IMU: 20409,-1000,-74,27,0,0,0
BME: 20409,27.52,94209.48,609.90,19.08
IMU: 20459,-1001,-77,23,-1,-1,0
IMU: 20509,-999,-75,27,-1,-1,1
IMU: 20559,-1000,-77,25,-1,0,-1
BME: 20606,27.79,94250.76,606.26,19.27
IMU: 20615,-1001,-76,27,-1,-1,1
IMU: 20659,-1000,-76,28,-2,0,1
IMU: 20709,-998,-75,28,1,-3,0
IMU: 20759,-999,-76,27,2,0,-1
BME: 20806,28.08,94294.99,602.35,19.42
IMU: 20815,-999,-74,25,0,-2,0
